file,line,value,context,classification
code/mountain_flood/figure/spatial.py,99,0.09,"colorbar_ax = fig.add_axes([0.24, 0.09, 0.52, 0.022])",display/style
code/mountain_flood/figure/spatial.py,99,0.52,"colorbar_ax = fig.add_axes([0.24, 0.09, 0.52, 0.022])",display/style
code/mountain_flood/figure/spatial.py,99,0.022,"colorbar_ax = fig.add_axes([0.24, 0.09, 0.52, 0.022])",display/style
code/mountain_flood/figure/spatial.py,103,8,"ha=""center"", fontsize=8, color=NEUTRAL)",display/style
code/mountain_flood/figure/spatial.py,109,0,center = coordinates.mean(axis=0),display/style
code/mountain_flood/figure/spatial.py,110,0,"ax.scatter(center[0], center[1], s=55, marker=""x"", color=color,",display/style
code/mountain_flood/figure/spatial.py,110,1,"ax.scatter(center[0], center[1], s=55, marker=""x"", color=color,",display/style
code/mountain_flood/figure/spatial.py,110,55,"ax.scatter(center[0], center[1], s=55, marker=""x"", color=color,",display/style
code/mountain_flood/figure/spatial.py,111,1.6,"linewidth=1.6, zorder=9, label=label)",display/style
code/mountain_flood/figure/spatial.py,111,9,"linewidth=1.6, zorder=9, label=label)",display/style
code/mountain_flood/figure/spatial.py,121,0.15,"facecolor=color, edgecolor=color, alpha=0.15,",display/style
code/mountain_flood/figure/spatial.py,122,1.4,"linewidth=1.4, linestyle=""--"", zorder=5)",display/style
code/mountain_flood/figure/spatial.py,122,5,"linewidth=1.4, linestyle=""--"", zorder=5)",display/style
code/mountain_flood/figure/spatial.py,131,2,"for ax, group_count in zip(axes, (2, 3)):",display/style
code/mountain_flood/figure/spatial.py,131,3,"for ax, group_count in zip(axes, (2, 3)):",display/style
code/mountain_flood/figure/spatial.py,143,8,"ha=""center"", fontsize=8, color=NEUTRAL)",display/style
code/mountain_flood/figure/spatial.py,190,2,"ax = fig.add_subplot(2, 3, index, projection=""3d"", computed_zorder=False)",display/style
code/mountain_flood/figure/spatial.py,190,3,"ax = fig.add_subplot(2, 3, index, projection=""3d"", computed_zorder=False)",display/style
code/mountain_flood/figure/spatial.py,205,8,"ax.set_xlim(-8, 8)",display/style
code/mountain_flood/figure/spatial.py,206,10,"ax.set_ylim(-1, 10)",display/style
code/mountain_flood/figure/spatial.py,207,0,"ax.set_zlim(0, max(1300, float(np.nanmax(z)) * 1.1))",display/style
code/mountain_flood/figure/spatial.py,218,0.015,"fig.subplots_adjust(left=0.015, right=0.99, top=0.96, bottom=0.12,",display/style
code/mountain_flood/figure/spatial.py,218,0.99,"fig.subplots_adjust(left=0.015, right=0.99, top=0.96, bottom=0.12,",display/style
code/mountain_flood/figure/spatial.py,218,0.96,"fig.subplots_adjust(left=0.015, right=0.99, top=0.96, bottom=0.12,",display/style
code/mountain_flood/figure/spatial.py,218,0.12,"fig.subplots_adjust(left=0.015, right=0.99, top=0.96, bottom=0.12,",display/style
code/mountain_flood/figure/spatial.py,219,0.005,"wspace=0.005, hspace=0.02)",display/style
code/mountain_flood/figure/spatial.py,219,0.02,"wspace=0.005, hspace=0.02)",display/style
code/mountain_flood/figure/spatial.py,220,0.71,"colorbar_ax = fig.add_axes([0.71, 0.055, 0.25, 0.016])",display/style
code/mountain_flood/figure/spatial.py,220,0.055,"colorbar_ax = fig.add_axes([0.71, 0.055, 0.25, 0.016])",display/style
code/mountain_flood/figure/spatial.py,220,0.25,"colorbar_ax = fig.add_axes([0.71, 0.055, 0.25, 0.016])",display/style
code/mountain_flood/figure/spatial.py,220,0.016,"colorbar_ax = fig.add_axes([0.71, 0.055, 0.25, 0.016])",display/style
code/mountain_flood/figure/spatial.py,223,4,"fig.legend(handles=handles, loc=""lower left"", ncol=4, fontsize=8,",display/style
code/mountain_flood/figure/spatial.py,223,8,"fig.legend(handles=handles, loc=""lower left"", ncol=4, fontsize=8,",display/style
code/mountain_flood/figure/spatial.py,247,0,"windows = ((0, 40), (40, 80), (80, 120))",display/style
code/mountain_flood/figure/spatial.py,247,40,"windows = ((0, 40), (40, 80), (80, 120))",display/style
code/mountain_flood/figure/spatial.py,247,40,"windows = ((0, 40), (40, 80), (80, 120))",display/style
code/mountain_flood/figure/spatial.py,247,80,"windows = ((0, 40), (40, 80), (80, 120))",display/style
code/mountain_flood/figure/spatial.py,247,80,"windows = ((0, 40), (40, 80), (80, 120))",display/style
code/mountain_flood/figure/spatial.py,247,120,"windows = ((0, 40), (40, 80), (80, 120))",display/style
code/mountain_flood/figure/spatial.py,271,4,"fig.legend(handles=handles, loc=""lower center"", ncol=4, bbox_to_anchor=(0.5, -0.02))",display/style
code/mountain_flood/figure/spatial.py,26,0.2,"for row, y in enumerate(np.arange(-0.2, 9.4, spacing_y)):",display/style
code/mountain_flood/figure/spatial.py,27,7.0,"for x in np.arange(-6.8, 7.0, spacing_x) + (row % 2) * spacing_x / 2:",display/style
code/mountain_flood/figure/spatial.py,27,2,"for x in np.arange(-6.8, 7.0, spacing_x) + (row % 2) * spacing_x / 2:",display/style
code/mountain_flood/figure/spatial.py,33,30,"dest_altitude = float(model.ground(longitude, latitude)) + 30",display/style
code/mountain_flood/figure/spatial.py,41,2,"longitude, latitude)[2]",display/style
code/mountain_flood/figure/spatial.py,53,1,sites = model.xy[1:] / 1000,display/style
code/mountain_flood/figure/spatial.py,55,1,axis=1) + 1,display/style
code/mountain_flood/figure/spatial.py,64,11.2,"fig, axes = plt.subplots(2, 2, figsize=(11.2, 8.0), sharex=True, sharey=True)",display/style
code/mountain_flood/figure/spatial.py,64,8.0,"fig, axes = plt.subplots(2, 2, figsize=(11.2, 8.0), sharex=True, sharey=True)",display/style
code/mountain_flood/figure/spatial.py,67,0,"axes[0].set_title(""a  DEM 与调度中心、服务点"", loc=""left"")",display/style
code/mountain_flood/figure/spatial.py,68,1,"for index, ax in enumerate(axes[1:]):",display/style
code/mountain_flood/figure/spatial.py,70,2,"group_count = (None, 2, 3)[index]",display/style
code/mountain_flood/figure/spatial.py,70,3,"group_count = (None, 2, 3)[index]",display/style
code/mountain_flood/figure/spatial.py,91,105,"ax.scatter(0, 0, s=105, marker=""*"", facecolor=""#1E2833"",",display/style
code/mountain_flood/figure/spatial.py,92,0.5,"edgecolor=""white"", linewidth=0.5, zorder=9)",display/style
code/mountain_flood/figure/spatial.py,92,9,"edgecolor=""white"", linewidth=0.5, zorder=9)",display/style
code/mountain_flood/figure/spatial.py,116,1,order = np.argsort(eigenvalues)[::-1],display/style
code/mountain_flood/figure/spatial.py,119,2,"ellipse = Ellipse(center, width=2 * np.sqrt(max(eigenvalues[0], 0)),",display/style
code/mountain_flood/figure/spatial.py,120,2,"height=2 * np.sqrt(max(eigenvalues[1], 0)), angle=angle,",display/style
code/mountain_flood/figure/spatial.py,126,1.2,"linewidth=1.2, linestyle=""--"", zorder=6))",display/style
code/mountain_flood/figure/spatial.py,126,6,"linewidth=1.2, linestyle=""--"", zorder=6))",display/style
code/mountain_flood/figure/spatial.py,130,11,"fig, axes = plt.subplots(1, 2, figsize=(11, 4.5), sharex=True, sharey=True)",display/style
code/mountain_flood/figure/spatial.py,130,4.5,"fig, axes = plt.subplots(1, 2, figsize=(11, 4.5), sharex=True, sharey=True)",display/style
code/mountain_flood/figure/spatial.py,135,1000,"xy = model.xy[group[""nodes""]] / 1000",display/style
code/mountain_flood/figure/spatial.py,141,7,"ax.legend(loc=""upper right"", fontsize=7)",display/style
code/mountain_flood/figure/spatial.py,188,12,"fig = plt.figure(figsize=(12, 7.0))",display/style
code/mountain_flood/figure/spatial.py,188,7.0,"fig = plt.figure(figsize=(12, 7.0))",display/style
code/mountain_flood/figure/spatial.py,192,65,"rcount=65, ccount=90, linewidth=0, antialiased=False,",display/style
code/mountain_flood/figure/spatial.py,192,90,"rcount=65, ccount=90, linewidth=0, antialiased=False,",display/style
code/mountain_flood/figure/spatial.py,192,0,"rcount=65, ccount=90, linewidth=0, antialiased=False,",display/style
code/mountain_flood/figure/spatial.py,193,0.88,"alpha=0.88, shade=False, zorder=0)",display/style
code/mountain_flood/figure/spatial.py,193,0,"alpha=0.88, shade=False, zorder=0)",display/style
code/mountain_flood/figure/spatial.py,205,8,"ax.set_xlim(-8, 8)",display/style
code/mountain_flood/figure/spatial.py,206,1,"ax.set_ylim(-1, 10)",display/style
code/mountain_flood/figure/spatial.py,207,1300,"ax.set_zlim(0, max(1300, float(np.nanmax(z)) * 1.1))",display/style
code/mountain_flood/figure/spatial.py,208,29,"ax.view_init(elev=29, azim=-69)",display/style
code/mountain_flood/figure/spatial.py,209,1.5,"ax.set_box_aspect((1.5, 1, 0.42), zoom=1.12)",display/style
code/mountain_flood/figure/spatial.py,209,1,"ax.set_box_aspect((1.5, 1, 0.42), zoom=1.12)",display/style
code/mountain_flood/figure/spatial.py,209,0.42,"ax.set_box_aspect((1.5, 1, 0.42), zoom=1.12)",display/style
code/mountain_flood/figure/spatial.py,209,1.12,"ax.set_box_aspect((1.5, 1, 0.42), zoom=1.12)",display/style
code/mountain_flood/figure/spatial.py,210,9,"ax.set_title(title, loc=""left"", fontsize=9)",display/style
code/mountain_flood/figure/spatial.py,211,0,"ax.set_zticks((0, 400, 800, 1200))",display/style
code/mountain_flood/figure/spatial.py,211,400,"ax.set_zticks((0, 400, 800, 1200))",display/style
code/mountain_flood/figure/spatial.py,211,800,"ax.set_zticks((0, 400, 800, 1200))",display/style
code/mountain_flood/figure/spatial.py,211,1200,"ax.set_zticks((0, 400, 800, 1200))",display/style
code/mountain_flood/figure/spatial.py,212,6,"ax.tick_params(labelsize=6, pad=0)",display/style
code/mountain_flood/figure/spatial.py,212,0,"ax.tick_params(labelsize=6, pad=0)",display/style
code/mountain_flood/figure/spatial.py,213,0,"handles = [Line2D([0], [0], color=color, lw=1.5, label=f""{kind} 型"")",display/style
code/mountain_flood/figure/spatial.py,213,0,"handles = [Line2D([0], [0], color=color, lw=1.5, label=f""{kind} 型"")",display/style
code/mountain_flood/figure/spatial.py,213,1.5,"handles = [Line2D([0], [0], color=color, lw=1.5, label=f""{kind} 型"")",display/style
code/mountain_flood/figure/spatial.py,216,0,"handles.append(Line2D([0], [0], marker=""D"", linestyle=""none"", color=""#563E8A"",",display/style
code/mountain_flood/figure/spatial.py,216,0,"handles.append(Line2D([0], [0], marker=""D"", linestyle=""none"", color=""#563E8A"",",display/style
code/mountain_flood/figure/spatial.py,224,0.025,"bbox_to_anchor=(0.025, 0.028))",display/style
code/mountain_flood/figure/spatial.py,224,0.028,"bbox_to_anchor=(0.025, 0.028))",display/style
code/mountain_flood/figure/spatial.py,239,2,"first = np.asarray(segment[""a""][:2], dtype=float)",display/style
code/mountain_flood/figure/spatial.py,240,2,"last = np.asarray(segment[""b""][:2], dtype=float)",display/style
code/mountain_flood/figure/spatial.py,246,13.5,"fig, axes = plt.subplots(1, 3, figsize=(13.5, 4.4), sharex=True, sharey=True)",display/style
code/mountain_flood/figure/spatial.py,246,4.4,"fig, axes = plt.subplots(1, 3, figsize=(13.5, 4.4), sharex=True, sharey=True)",display/style
code/mountain_flood/figure/spatial.py,267,0,"handles = [Line2D([0], [0], color=color, lw=1.6, label=f""{kind} 型航段"")",display/style
code/mountain_flood/figure/spatial.py,267,0,"handles = [Line2D([0], [0], color=color, lw=1.6, label=f""{kind} 型航段"")",display/style
code/mountain_flood/figure/spatial.py,267,1.6,"handles = [Line2D([0], [0], color=color, lw=1.6, label=f""{kind} 型航段"")",display/style
code/mountain_flood/figure/spatial.py,269,0,"handles.append(Line2D([0], [0], marker=""D"", linestyle=""none"", color=""#563E8A"",",display/style
code/mountain_flood/figure/spatial.py,269,0,"handles.append(Line2D([0], [0], marker=""D"", linestyle=""none"", color=""#563E8A"",",display/style
code/mountain_flood/figure/spatial.py,271,0.5,"fig.legend(handles=handles, loc=""lower center"", ncol=4, bbox_to_anchor=(0.5, -0.02))",display/style
code/mountain_flood/figure/spatial.py,27,6.8,"for x in np.arange(-6.8, 7.0, spacing_x) + (row % 2) * spacing_x / 2:",display/style
code/mountain_flood/figure/spatial.py,36,50,"longitude, latitude) + 50,",display/style
code/mountain_flood/figure/spatial.py,54,2,"nearest = np.argmin(np.sum((centers[:, None, :2] - sites[None, :, :]) ** 2, axis=2),",display/style
code/mountain_flood/figure/spatial.py,54,2,"nearest = np.argmin(np.sum((centers[:, None, :2] - sites[None, :, :]) ** 2, axis=2),",display/style
code/mountain_flood/figure/spatial.py,83,1000,"xy = model.xy[group[""nodes""]] / 1000",display/style
code/mountain_flood/figure/spatial.py,88,1000,"ax.scatter(model.xy[1:, 0] / 1000, model.xy[1:, 1] / 1000,",display/style
code/mountain_flood/figure/spatial.py,88,1000,"ax.scatter(model.xy[1:, 0] / 1000, model.xy[1:, 1] / 1000,",display/style
code/mountain_flood/figure/spatial.py,89,30,"s=30, facecolor=""white"", edgecolor=NEUTRAL,",display/style
code/mountain_flood/figure/spatial.py,90,0.8,"linewidth=0.8, zorder=8)",display/style
code/mountain_flood/figure/spatial.py,90,8,"linewidth=0.8, zorder=8)",display/style
code/mountain_flood/figure/spatial.py,118,1,"angle = np.degrees(np.arctan2(eigenvectors[1, 0], eigenvectors[0, 0]))",display/style
code/mountain_flood/figure/spatial.py,118,0,"angle = np.degrees(np.arctan2(eigenvectors[1, 0], eigenvectors[0, 0]))",display/style
code/mountain_flood/figure/spatial.py,118,0,"angle = np.degrees(np.arctan2(eigenvectors[1, 0], eigenvectors[0, 0]))",display/style
code/mountain_flood/figure/spatial.py,118,0,"angle = np.degrees(np.arctan2(eigenvectors[1, 0], eigenvectors[0, 0]))",display/style
code/mountain_flood/figure/spatial.py,137,34,"ax.scatter(xy[:, 0], xy[:, 1], s=34, facecolor=color,",display/style
code/mountain_flood/figure/spatial.py,138,0.7,"edgecolor=""white"", linewidth=0.7, zorder=7)",display/style
code/mountain_flood/figure/spatial.py,138,7,"edgecolor=""white"", linewidth=0.7, zorder=7)",display/style
code/mountain_flood/figure/spatial.py,169,0,"x0, y0 = model.local(start[0], start[1])",display/style
code/mountain_flood/figure/spatial.py,169,1,"x0, y0 = model.local(start[0], start[1])",display/style
code/mountain_flood/figure/spatial.py,170,0,"x1, y1 = model.local(end[0], end[1])",display/style
code/mountain_flood/figure/spatial.py,170,1,"x1, y1 = model.local(end[0], end[1])",display/style
code/mountain_flood/figure/spatial.py,173,0.7,"linewidth=0.7, alpha=0.82, zorder=8)",display/style
code/mountain_flood/figure/spatial.py,173,0.82,"linewidth=0.7, alpha=0.82, zorder=8)",display/style
code/mountain_flood/figure/spatial.py,173,8,"linewidth=0.7, alpha=0.82, zorder=8)",display/style
code/mountain_flood/figure/spatial.py,207,1.1,"ax.set_zlim(0, max(1300, float(np.nanmax(z)) * 1.1))",display/style
code/mountain_flood/figure/spatial.py,208,69,"ax.view_init(elev=29, azim=-69)",display/style
code/mountain_flood/figure/spatial.py,271,0.02,"fig.legend(handles=handles, loc=""lower center"", ncol=4, bbox_to_anchor=(0.5, -0.02))",display/style
code/mountain_flood/figure/spatial.py,27,2,"for x in np.arange(-6.8, 7.0, spacing_x) + (row % 2) * spacing_x / 2:",display/style
code/mountain_flood/figure/spatial.py,28,1000,"longitude, latitude = model.lonlat(float(x * 1000), float(y * 1000))",display/style
code/mountain_flood/figure/spatial.py,28,1000,"longitude, latitude = model.lonlat(float(x * 1000), float(y * 1000))",display/style
code/mountain_flood/figure/spatial.py,37,0,"float(model.op[0]), dest_altitude,",display/style
code/mountain_flood/figure/spatial.py,77,6,"(x, y), numVertices=6, radius=radius, orientation=np.pi / 6,",display/style
code/mountain_flood/figure/spatial.py,79,0.91,"linewidth=0.36 if groups else 0.22, alpha=0.91, zorder=5,",display/style
code/mountain_flood/figure/spatial.py,79,5,"linewidth=0.36 if groups else 0.22, alpha=0.91, zorder=5,",display/style
code/mountain_flood/figure/spatial.py,84,43,"ax.scatter(xy[:, 0], xy[:, 1], s=43,",display/style
code/mountain_flood/figure/spatial.py,86,0.8,"linewidth=0.8, zorder=8)",display/style
code/mountain_flood/figure/spatial.py,86,8,"linewidth=0.8, zorder=8)",display/style
code/mountain_flood/figure/spatial.py,119,0,"ellipse = Ellipse(center, width=2 * np.sqrt(max(eigenvalues[0], 0)),",display/style
code/mountain_flood/figure/spatial.py,120,0,"height=2 * np.sqrt(max(eigenvalues[1], 0)), angle=angle,",display/style
code/mountain_flood/figure/spatial.py,137,0,"ax.scatter(xy[:, 0], xy[:, 1], s=34, facecolor=color,",display/style
code/mountain_flood/figure/spatial.py,137,1,"ax.scatter(xy[:, 0], xy[:, 1], s=34, facecolor=color,",display/style
code/mountain_flood/figure/spatial.py,171,1000,"ax.plot([x0 / 1000, x1 / 1000], [y0 / 1000, y1 / 1000],",display/style
code/mountain_flood/figure/spatial.py,171,1000,"ax.plot([x0 / 1000, x1 / 1000], [y0 / 1000, y1 / 1000],",display/style
code/mountain_flood/figure/spatial.py,171,1000,"ax.plot([x0 / 1000, x1 / 1000], [y0 / 1000, y1 / 1000],",display/style
code/mountain_flood/figure/spatial.py,171,1000,"ax.plot([x0 / 1000, x1 / 1000], [y0 / 1000, y1 / 1000],",display/style
code/mountain_flood/figure/spatial.py,172,2,"[start[2], end[2]], color=COLORS[route[""g""]],",display/style
code/mountain_flood/figure/spatial.py,172,2,"[start[2], end[2]], color=COLORS[route[""g""]],",display/style
code/mountain_flood/figure/spatial.py,201,1.2,"linewidth=1.2, color=""#563E8A"", zorder=18)",display/style
code/mountain_flood/figure/spatial.py,201,18,"linewidth=1.2, color=""#563E8A"", zorder=18)",display/style
code/mountain_flood/figure/spatial.py,203,100,"s=100, marker=""D"", color=""#563E8A"", edgecolor=""white"",",display/style
code/mountain_flood/figure/spatial.py,204,0.8,"linewidth=0.8, depthshade=False, zorder=20)",display/style
